filename,idx,eng,CP1,CP2,H_donor,H_accep,HB,ionCRD,cc,co,numHB,numSHB,numCRD,C_O,pt_len,dih_gs1,dih_gs2,cp1p,cp1t,cp2p,cp2t,freq,unphy,HB_info,bond_brk,bond_uexp,CP1_f,CP2_f,H_donor_f,H_accep_f,HB_f,ionCRD_f,numHB_f,numCRD_f,C_O_f,pt_len_f,dih_gs1_f,dih_gs2_f,cp1p_f,cp1t_f,cp2p_f,cp2t_f,HB_info_f,E
aMal368_TSdh_nn_067_1,5053,-1459.8791,4C1,2SO,3,2,"[9_50,10_11]","[3,50]",3,2,2,0,2,2.116,"[2.406, 0.94]",278.6,30.0,151.5,10.5,159.4,81.8,0,0,"[[6.71,4.44,109.2],[8.45,6.15,106.7]]","[[[3, 4],'C_C',1.762,'bb'],[[2, 2],'C_O',2.116,'CO'],[[3, 3],'H_O',2.406,'OH']]",[],4C1,2SO,3,2,[9_10],"[3,9,50]",1,3,2.0669999999999997,"[3.6, 0.933]",268.9,31.7,191.3,12.8,160.8,83.7,"[[7.13,5.31,101.5]]",386.2
aMal458_TSdh_nn_184_2,3581,-1459.8925,3S1,OS2,1,2,"[1_2,3_0,6_0,9_2,9_50,11_9]","[1,2,50]",-1,2,6,1,3,2.164,"[1.388, 1.126]",87.0,165.0,16.2,77.1,331.0,91.8,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[6.24,3.24,126.7],[6.7,4.18,113.6],[8.47,4.86,129.2]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,OS2,-1,-1,"[1_2,3_0,6_0,9_2,9_50,11_9]","[1,2,13,7,50]",6,5,2.233,"[0, 0]",96.8,171.3,24.0,83.1,321.7,95.4,"[[5.67,1.84,158.1],[6.46,3.63,120.3],[7.79,5.92,101.6],[7.26,2.92,171.5],[8.03,5.8,105.0],[8.99,5.4,126.3]]",351.0
aMal315_TSdh_nn_321_0,4843,-1459.8817,OH5,5S1,1,2,"[3_0,9_50]","[1,6,0]",-1,2,2,0,3,2.189,"[1.661, 0.984]",82.4,60.0,336.1,66.7,87.9,87.4,0,0,"[[7.3,4.53,116.0],[7.94,5.38,111.2]]","[[[1, 1],'H_O',1.661,'OH'],[[2, 2],'C_O',2.189,'CO']]",[],OH5,5S1,1,2,"[3_0,9_50]","[1,6,0]",2,3,2.211,"[1.618, 0.995]",59.5,32.3,336.4,67.9,93.4,85.7,"[[7.5,4.91,112.3],[7.74,5.54,106.2]]",379.4
aMal123_TSdh_nn_293_0,2967,-1459.8972,1C4,1C4,1,2,"[9_11,13_7]","[1,6,0]",-1,2,2,1,3,1.9040000000000001,"[3.827, 0.952]",177.8,-0.0,117.8,166.4,251.8,171.3,0,0,"[[8.04,4.26,135.5],[7.73,5.17,111.8]]","[[[1, 1],'H_O',3.827,'OH'],[[2, 2],'C_O',1.904,'CO']]",[],1C4,1C4,1,2,[9_11],"[1,6,0]",1,3,1.946,"[3.741, 0.967]",177.2,71.5,102.2,161.8,223.6,172.6,"[[7.77,3.89,140.2]]",338.7
aMal419_TSdh_nn_076_0,4724,-1459.8829999999994,4C1,OS2,2,3,"[3_50,9_50,10_7,11_13]","[1,2]",1,3,4,0,2,2.194,"[3.471, 0.926]",167.3,90.0,208.8,9.2,328.1,88.9,0,0,"[[7.52,5.77,100.3],[6.71,4.32,111.4],[8.85,5.84,116.6],[8.17,4.52,131.7]]","[[[1, 2],'C_C',1.793,'bb'],[[2, 2],'H_O',3.471,'OH'],[[3, 3],'C_O',2.194,'CO']]",[],4C1,OS2,2,3,"[3_9,9_11,10_7,11_13]","[1,2]",4,2,2.126,"[3.299, 0.923]",143.7,125.3,144.0,13.2,337.2,90.8,"[[7.05,2.85,166.5],[7.86,3.84,143.8],[8.02,5.04,118.2],[8.57,5.19,123.8]]",376.0
aMal41_TSdh_nn_165_1,2290,-1459.9036,E1,3OB,1,2,"[9_11,10_7]","[1,9,50]",-1,2,2,0,3,1.9340000000000002,"[2.2, 0.948]",96.2,45.0,50.0,66.0,13.9,90.8,0,0,"[[8.2,4.9,123.6],[7.85,4.74,121.5]]","[[[1, 1],'H_O',2.2,'OH'],[[2, 2],'C_O',1.934,'CO']]",[],E1,OS2,1,2,"[2_3,9_11,10_7,11_13]","[1,9,50]",4,3,1.867,"[2.916, 0.936]",145.0,51.6,59.2,55.0,331.2,93.6,"[[8.08,5.86,105.8],[7.62,3.77,140.3],[8.32,5.54,114.1],[8.27,4.91,124.4]]",321.9
aMal13_TSdh_nn_016_0,2420,-1459.9022,E3,OS2,-1,-1,"[2_1,3_50,9_11,13_7]","[1,2,3]",-1,1,4,2,3,2.528,"[0, 0]",150.8,60.0,164.8,62.8,334.9,92.5,0,0,"[[5.51,1.86,148.4],[7.95,5.58,108.4],[8.0,3.97,143.7],[7.48,5.23,107.3]]","[[[1, 1],'C_O',2.528,'CO']]",[],2H3,OS2,-1,-1,"[2_1,3_50,9_11,13_7]","[1,2,3]",4,3,2.615,"[0, 0]",163.0,64.3,162.8,65.6,328.1,94.1,"[[5.53,1.85,149.6],[7.78,5.45,108.0],[8.19,4.33,136.8],[7.75,5.54,106.4]]",325.6
aMal55_TSdh_nn_125_0,5571,-1459.8725,1S3,5S1,1,2,[9_50],"[1,6,0]",-1,2,1,0,3,2.024,"[2.332, 0.945]",53.7,45.0,210.4,83.9,87.2,89.1,0,0,"[[7.76,5.13,112.8]]","[[[1, 1],'H_O',2.332,'OH'],[[2, 2],'C_O',2.024,'CO']]",[],1S3,5S1,1,2,"[3_7,9_50]","[1,6,0]",2,3,2.0180000000000002,"[2.33, 0.946]",58.2,38.8,217.8,85.0,94.6,89.3,"[[7.5,3.56,145.3],[7.59,5.31,107.8]]",403.5
aMal47_TSdh_nn_187_1,1975,-1459.9062,3S1,3S1,-1,-1,"[1_2,3_6,3_0,9_50]","[1,2,50]",-1,2,4,2,3,2.253,"[0, 0]",93.2,30.0,25.9,79.2,38.6,85.6,0,0,"[[5.52,1.83,150.5],[7.37,3.27,150.3],[6.94,4.85,104.7],[7.46,4.67,116.6]]","[[[2, 2],'C_O',2.253,'CO']]",[],3S1,OS2,-1,-1,"[1_2,3_6,3_0,9_11,11_13]","[2,9,50]",5,3,2.292,"[0, 0]",147.7,58.4,27.4,75.0,329.7,93.8,"[[5.83,2.03,155.4],[7.59,3.42,150.1],[6.81,4.64,106.0],[7.76,3.78,143.4],[8.35,4.97,124.5]]",315.1
aMal10_TSdh_nn_345_2,1611,-1459.9094,4H3,3S1,2,1,"[9_11,10_7,11_50]","[2,3]",-1,1,3,1,2,2.195,"[1.768, 0.971]",62.8,135.0,208.3,36.7,23.8,90.5,0,0,"[[9.72,6.2,122.8],[8.4,5.39,117.7],[7.8,4.01,138.0]]","[[[1, 1],'C_O',2.195,'CO'],[[2, 2],'H_O',1.768,'OH']]",[],2SO,OS2,2,1,"[2_1,9_11,10_7,11_13]","[2,3,9]",4,3,2.642,"[1.552, 1.026]",78.0,152.3,141.6,78.0,340.7,90.6,"[[6.19,1.03,151.1],[7.71,3.75,143.5],[7.79,4.79,119.5],[8.83,5.48,122.2]]",306.7
aMal43_TSdh_nn_047_0,5817,-1459.8691,1C4,3S1,-1,-1,"[1_2,2_11,2_50,3_6,9_50]","[3,6]",-1,6,5,2,2,2.2969999999999997,"[0, 0]",163.1,60.0,56.6,173.5,31.8,88.7,0,0,"[[7.16,4.51,114.5],[9.57,5.7,129.5],[7.56,3.85,137.2],[5.8,1.97,155.7],[7.22,4.32,119.3]]","[[[6, 6],'C_O',2.297,'CO']]",[],1C4,3S1,-1,-1,"[1_2,2_11,2_50,3_6,9_11]","[3,6]",5,2,2.323,"[0, 0]",173.3,77.4,19.2,174.3,24.5,93.8,"[[7.23,4.56,114.7],[8.21,4.24,139.0],[7.64,4.01,133.6],[5.92,2.07,155.2],[8.67,5.14,126.5]]",412.5
aMal439_TSdh_nn_184_1,3888,-1459.8901,3S1,3S1,1,2,"[1_2,3_0,6_0,9_50,10_13,11_50]","[1,2,50]",-1,2,6,3,3,2.164,"[1.388, 1.126]",87.0,45.0,16.2,77.1,34.6,86.1,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[7.09,4.77,109.4],[7.98,3.54,164.2],[7.91,3.93,143.0]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,OS2,1,2,"[1_2,3_0,9_11,10_13,10_7]","[1,2,9,50]",5,4,2.158,"[1.348, 1.168]",147.3,51.0,18.4,75.3,334.9,103.5,"[[5.49,1.17,149.2],[6.61,3.58,124.2],[7.07,3.28,144.0],[9.73,4.94,153.7],[8.09,6.03,103.7]]",357.3
aMal80_TSdh_nn_015_0,1519,-1459.9101,3OB,5S1,3,2,"[2_1,9_50,11_50]","[3,6,0]",-1,2,3,1,3,1.87,"[3.851, 0.954]",85.4,60.0,348.1,87.3,87.4,90.1,0,0,"[[6.28,3.81,113.8],[7.63,5.32,108.0],[7.99,3.9,146.0]]","[[[2, 2],'C_O',1.87,'CO'],[[3, 3],'H_O',3.851,'OH']]",[],3OB,5S1,3,2,"[2_1,11_50]","[3,6,0]",2,3,1.868,"[4.0, 0.967]",79.3,81.9,351.4,85.2,88.5,91.2,"[[6.31,3.77,115.2],[8.02,3.88,147.9]]",304.8
aMal269_TSdh_nn_250_0,5463,-1459.8741,OS2,OS2,1,2,"[2_50,6_0,9_11,11_13]",[1],-1,2,4,2,1,1.9609999999999999,"[2.937, 0.931]",93.0,60.0,340.3,90.0,332.1,91.0,0,0,"[[6.98,3.26,141.3],[7.83,6.04,100.5],[8.34,4.2,144.0],[8.31,4.76,128.3]]","[[[1, 1],'H_O',2.937,'OH'],[[2, 2],'C_O',1.961,'CO']]",[],OS2,OS2,1,2,"[2_9,2_50,6_0,9_11,11_13]","[1,0]",5,2,1.9880000000000002,"[3.479, 0.928]",73.0,131.3,327.8,87.6,333.8,91.4,"[[7.31,2.95,173.1],[8.05,5.68,107.1],[7.9,5.9,103.3],[8.05,3.97,144.1],[8.38,5.0,124.5]]",399.3
aMal44_TSdh_nn_116_0,6239,-1459.8621,5S1,OS2,3,6,"[1_50,2_1,3_6,9_50,11_9,13_7]","[2,3]",-1,6,6,2,2,2.221,"[1.518, 1.069]",79.2,60.0,83.4,88.7,331.9,94.1,0,0,"[[7.67,3.64,146.4],[8.67,6.29,107.3],[6.4,1.07,164.7],[6.68,4.25,112.0],[8.12,4.52,130.7],[7.49,5.23,107.5]]","[[[3, 3],'H_O',1.518,'OH'],[[6, 6],'C_O',2.221,'CO']]",[],5S1,OS2,3,6,"[1_50,2_1,3_6,11_9,13_7]","[2,3]",5,2,2.229,"[1.522, 1.066]",93.1,55.8,85.0,88.7,325.6,96.2,"[[7.49,3.49,147.5],[8.69,6.34,106.9],[6.43,1.07,165.6],[8.41,4.93,126.6],[7.68,5.67,103.7]]",430.8
aMal76_TSdh_nn_127_0,1493,-1459.9104,E1,4C1,1,2,"[3_6,9_10,10_11,13_7]","[1,50]",-1,2,4,1,2,1.9769999999999999,"[2.292, 0.943]",91.9,60.0,50.1,69.5,195.3,1.3,0,0,"[[8.11,3.87,149.7],[8.04,5.86,105.6],[8.33,5.99,107.4],[7.48,5.4,105.0]]","[[[1, 1],'H_O',2.292,'OH'],[[2, 2],'C_O',1.977,'CO']]",[],E1,4C1,1,2,"[3_6,9_10,10_11]","[1,9,50]",3,3,2.01,"[2.129, 0.949]",68.7,49.9,46.3,70.1,187.3,4.9,"[[8.16,3.85,152.4],[7.59,5.61,103.1],[8.37,6.08,106.5]]",304.0
aMal300_TSdh_nn_181_1,6166,-1459.8636,1HO,4C1,1,2,"[2_50,9_10,11_10]","[1,2,0]",-1,2,3,1,3,2.274,"[3.547, 0.93]",163.0,210.0,191.8,153.0,75.9,1.1,0,0,"[[7.54,3.53,146.4],[8.24,5.64,111.4],[8.29,5.74,110.5]]","[[[1, 1],'H_O',3.547,'OH'],[[2, 2],'C_O',2.274,'CO']]",[],1HO,4H5,1,2,"[2_50,3_13,11_10]","[1,2,0]",3,3,2.218,"[3.617, 0.929]",91.2,298.2,209.2,149.5,262.9,28.1,"[[8.07,3.84,149.0],[8.6,4.46,140.7],[8.37,6.04,107.2]]",426.9
aMal277_TSdh_nn_015_1,1121,-1459.9136,3OB,1C4,3,2,"[2_1,9_50,11_9]","[3,6,0]",-1,2,3,1,3,1.87,"[3.851, 0.954]",85.4,345.0,348.1,87.3,274.7,177.5,0,0,"[[6.28,3.81,113.8],[7.2,4.7,112.0],[7.8,3.95,139.2]]","[[[2, 2],'C_O',1.87,'CO'],[[3, 3],'H_O',3.851,'OH']]",[],3OB,1C4,3,2,"[2_1,9_11,10_13]","[3,6,0]",3,3,1.8659999999999999,"[3.819, 0.958]",100.4,313.6,349.9,87.5,328.5,175.4,"[[6.27,3.69,116.0],[7.3,3.5,142.2],[8.69,5.34,122.8]]",295.6
aMal270_TSdh_nn_262_1,5551,-1459.8728,4C1,3S1,1,2,"[2_3,9_11,10_7,11_50]",[1],-1,2,4,0,1,1.989,"[3.87, 0.93]",288.0,120.0,53.7,21.1,19.2,92.4,0,0,"[[6.84,4.08,117.5],[7.96,4.34,131.9],[8.07,5.01,119.6],[8.35,4.95,125.1]]","[[[1, 1],'H_O',3.87,'OH'],[[2, 2],'C_O',1.989,'CO']]",[],4C1,3OB,1,2,"[2_3,3_7,9_11,10_7]",[1],4,1,1.996,"[3.868, 0.93]",319.5,91.0,54.5,16.9,13.8,92.3,"[[7.0,4.09,120.0],[8.85,4.64,141.8],[7.91,4.32,131.3],[8.02,4.88,121.3]]",402.8
aMal100_TSdh_nn_020_0,1027,-1459.9144,5S1,3S1,1,2,"[1_2,6_3,9_11,11_50,13_7]","[1,9,0,50]",-1,2,5,1,4,2.099,"[1.424, 1.091]",78.3,60.0,104.2,102.2,24.7,92.6,0,0,"[[5.69,1.09,149.8],[6.58,4.38,108.2],[8.63,4.92,130.3],[7.83,4.12,135.0],[7.5,5.31,106.5]]","[[[1, 1],'H_O',1.424,'OH'],[[2, 2],'C_O',2.099,'CO']]",[],25B,OS2,1,2,"[1_2,6_3,9_11]","[1,9,0,50]",3,4,2.103,"[1.389, 1.121]",131.9,51.5,110.5,101.9,329.0,94.2,"[[5.63,1.12,151.3],[6.74,4.26,112.7],[7.86,3.96,140.1]]",293.5
aMal330_TSdh_nn_181_1,6479,-1459.8491,1HO,5S1,1,2,"[2_50,13_7]","[1,2,0]",-1,2,2,1,3,2.274,"[3.547, 0.93]",163.0,195.0,191.8,153.0,86.7,84.2,0,0,"[[7.54,3.53,146.4],[7.36,4.8,112.8]]","[[[1, 1],'H_O',3.547,'OH'],[[2, 2],'C_O',2.274,'CO']]",[],EO,5S1,1,2,"[2_50,13_7]","[1,2,0]",2,3,2.265,"[3.555, 0.929]",162.9,192.8,190.4,154.6,86.2,82.1,"[[7.3,3.29,149.0],[7.37,5.07,108.4]]",465.0
aMal220_TSdh_nn_018_2,697,-1459.9205,OS2,1S3,2,1,[],"[2,50]",-1,1,0,0,2,2.835,"[1.756, 0.956]",122.4,180.0,321.6,104.1,207.2,87.7,0,0,[],"[[[1, 1],'C_O',2.835,'CO'],[[2, 2],'H_O',1.756,'OH']]",[],B25,1S3,2,1,[3_9],"[2,13,7]",1,3,2.862,"[1.728, 0.963]",58.2,270.8,314.6,99.1,213.6,88.4,"[[9.23,5.52,127.8]]",277.5
aMal175_TSdh_nn_128_0,6320,-1459.8599,3S1,OS2,-1,-1,"[1_50,3_6,9_50,11_9,13_11]","[3,6]",-1,6,5,3,2,2.231,"[0, 0]",42.0,75.0,36.0,99.6,328.8,91.2,0,0,"[[7.85,4.05,137.3],[6.03,2.19,153.0],[6.73,4.3,112.0],[8.81,5.25,126.5],[8.86,4.78,138.5]]","[[[6, 6],'C_O',2.231,'CO']]",[],3S1,OS2,-1,-1,"[1_2,1_50,3_6,11_9,13_11]","[3,6]",5,2,2.33,"[0, 0]",73.3,46.3,36.5,96.6,325.4,92.3,"[[7.03,5.27,100.7],[7.75,4.24,130.0],[6.17,2.36,151.7],[8.95,5.47,124.3],[9.2,5.46,128.6]]",436.6
aMal301_TSdh_nn_090_1,4167,-1459.888,1C4,1C4,1,2,"[2_50,9_0,9_50,10_13,11_9]","[1,6,0]",-1,2,5,4,3,1.9380000000000002,"[3.03, 0.935]",172.6,-0.0,109.1,161.2,282.4,170.2,0,0,"[[7.41,3.71,137.0],[5.91,2.63,138.7],[7.28,4.77,112.0],[7.61,3.34,161.1],[7.83,3.95,139.8]]","[[[1, 1],'H_O',3.03,'OH'],[[2, 2],'C_O',1.938,'CO']]",[],1C4,1C4,1,2,"[2_50,9_0,9_50,10_13,11_9]","[1,6,0]",5,3,1.9369999999999998,"[2.944, 0.938]",164.4,1.7,110.0,158.5,276.1,172.6,"[[7.14,3.3,144.0],[7.94,3.99,141.3],[7.7,5.92,100.3],[7.55,3.3,160.2],[7.91,4.0,140.5]]",362.8
aMal245_TSdh_nn_273_1,4186,-1459.8879,4C1,3S1,1,2,"[9_11,13_10]","[1,6]",-1,2,2,1,2,2.056,"[2.33, 0.946]",69.4,45.0,28.6,16.3,15.3,89.9,0,0,"[[8.62,5.54,118.2],[7.92,4.05,138.9]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,3S1,1,2,"[3_2,9_11,9_50,13_10]","[1,6]",4,2,2.053,"[2.321, 0.946]",85.0,61.3,26.2,16.6,16.7,91.5,"[[8.67,6.36,106.5],[8.95,5.65,121.1],[6.52,4.67,102.8],[7.75,4.0,136.7]]",363.1
aMal203_TSdh_nn_273_1,4344,-1459.8864,4C1,3S1,1,2,"[9_50,11_50,13_7]","[1,6]",-1,2,3,1,2,2.056,"[2.33, 0.946]",69.4,45.0,28.6,16.3,34.0,88.0,0,0,"[[7.07,4.68,110.5],[7.84,3.88,143.2],[7.39,5.25,106.0]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,3S1,1,2,"[3_2,9_50,11_9]","[1,6]",3,2,2.057,"[2.309, 0.947]",93.0,53.6,27.0,16.0,19.9,94.8,"[[8.73,6.27,108.5],[6.47,4.7,101.7],[8.06,4.01,143.5]]",367.0
aMal107_TSdh_nn_184_1,3884,-1459.8901,3S1,3S1,1,2,"[1_2,3_0,6_0,9_50,10_13,11_50]","[1,2,50]",-1,2,6,3,3,2.164,"[1.388, 1.126]",87.0,45.0,16.2,77.1,29.9,85.8,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[7.01,4.61,110.9],[7.75,3.48,157.8],[8.1,4.09,142.2]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3S1,OS2,1,2,"[1_2,3_0,9_11,10_13,10_7]","[1,2,9,50]",5,4,2.178,"[1.253, 1.295]",147.6,51.3,17.8,74.5,335.0,103.2,"[[5.39,1.29,152.3],[6.56,3.58,123.0],[7.07,3.26,144.5],[9.79,4.99,153.5],[8.07,5.99,103.9]]",357.3
aMal41_TSdh_nn_273_1,4278,-1459.8869,4C1,3OB,1,2,"[9_11,10_7]","[1,6]",-1,2,2,0,2,2.056,"[2.33, 0.946]",69.4,45.0,28.6,16.3,13.9,90.8,0,0,"[[8.2,4.9,123.6],[7.85,4.74,121.5]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,3S1,1,2,"[3_2,9_11,9_50,10_7]","[1,6]",4,2,2.057,"[2.308, 0.947]",85.2,60.7,25.6,16.5,17.2,92.3,"[[8.68,6.36,106.6],[8.67,5.26,124.2],[6.57,4.86,100.6],[8.16,5.2,117.6]]",365.7
aMal245_TSdh_nn_184_2,4669,-1459.8836,3S1,3S1,1,2,"[1_2,3_0,6_0,9_2,9_11,13_10]","[1,2,11,50]",-1,2,6,3,4,2.164,"[1.388, 1.126]",87.0,135.0,16.2,77.1,15.3,89.9,0,0,"[[5.53,1.13,147.3],[6.62,3.6,123.9],[7.9,6.11,100.4],[6.17,2.85,137.2],[8.62,5.54,118.2],[7.92,4.05,138.9]]","[[[1, 1],'H_O',1.388,'OH'],[[2, 2],'C_O',2.164,'CO']]",[],3OB,3S1,-1,-1,"[1_2,3_0,9_2,10_13]","[1,2,11,50]",4,4,2.245,"[0, 0]",89.3,128.5,12.1,76.7,17.7,90.8,"[[5.64,1.92,152.5],[6.57,3.76,119.4],[7.79,3.51,155.8],[7.72,3.46,157.5]]",374.4
aMal55_TSdh_nn_293_1,4201,-1459.8876,1C4,5S1,1,2,[9_50],"[1,6,0]",-1,2,1,0,3,1.9040000000000001,"[3.827, 0.952]",177.8,120.0,117.8,166.4,87.2,89.1,0,0,"[[7.76,5.13,112.8]]","[[[1, 1],'H_O',3.827,'OH'],[[2, 2],'C_O',1.904,'CO']]",[],1C4,5S1,1,2,[9_50],"[1,6,0]",1,3,1.932,"[3.533, 0.973]",168.3,82.5,113.5,162.1,90.8,90.5,"[[7.52,5.46,104.6]]",363.9
aMal157_TSdh_nn_278_2,654,-1459.9217,2SO,1C4,1,2,"[3_2,9_11]","[1,0]",-1,2,2,0,2,2.349,"[1.82, 0.959]",67.9,135.0,164.3,89.1,246.6,169.7,0,0,"[[8.64,5.55,118.3],[8.13,4.37,134.2]]","[[[1, 1],'H_O',1.82,'OH'],[[2, 2],'C_O',2.349,'CO'],[[10, 10],'H_O',1.918,'OH'],[[13, 13],'H_O',3.409,'OH']]",[],25B,1C4,1,2,[9_11],"[1,9,0,50]",1,4,2.86,"[1.988, 0.939]",149.2,66.1,116.2,98.7,254.4,171.1,"[[7.4,3.53,143.4]]",274.4
aMal41_TSdh_nn_020_1,1154,-1459.9134,5S1,3OB,1,2,"[1_2,6_3,9_11,10_7]","[1,9,0,50]",-1,2,4,1,4,2.099,"[1.424, 1.091]",78.3,45.0,104.2,102.2,13.9,90.8,0,0,"[[5.69,1.09,149.8],[6.58,4.38,108.2],[8.2,4.9,123.6],[7.85,4.74,121.5]]","[[[1, 1],'H_O',1.424,'OH'],[[2, 2],'C_O',2.099,'CO']]",[],25B,OS2,1,2,"[1_2,6_3,9_11,10_7,11_13]","[1,9,0,50]",5,4,2.109,"[1.399, 1.114]",89.3,70.2,107.6,101.8,334.0,92.7,"[[5.65,1.11,150.8],[6.7,4.36,110.4],[7.67,3.74,142.7],[8.2,5.28,116.7],[8.47,5.17,122.6]]",296.2
aMal422_TSdh_nn_025_1,353,-1459.9306,3E,1S3,2,1,"[2_1,10_11]","[1,2,50]",-1,1,2,1,3,2.296,"[1.327, 1.192]",151.5,345.0,11.7,115.1,218.6,86.5,0,0,"[[5.5,1.19,151.4],[7.65,5.4,107.2]]","[[[1, 1],'C_O',2.296,'CO'],[[2, 2],'H_O',1.327,'OH']]",[],3E,1S3,2,1,"[2_1,10_11,13_6]","[1,2,9,50]",3,4,2.309,"[1.339, 1.181]",156.6,85.3,14.2,121.7,213.3,88.4,"[[5.52,1.18,151.2],[7.64,5.5,105.4],[7.87,3.42,170.7]]",251.0
aMal10_TSdh_nn_290_1,2763,-1459.8991,E1,3S1,1,2,"[9_11,10_7,11_50]","[1,11,50]",-1,2,3,1,3,1.9369999999999998,"[2.298, 0.945]",97.3,75.0,56.6,59.7,23.8,90.5,0,0,"[[9.72,6.2,122.8],[8.4,5.39,117.7],[7.8,4.01,138.0]]","[[[1, 1],'H_O',2.298,'OH'],[[2, 2],'C_O',1.937,'CO']]",[],E1,3S1,1,2,[10_7],"[1,9,11,50]",1,4,1.9569999999999999,"[2.118, 0.953]",100.1,74.2,52.0,63.6,18.8,88.2,"[[8.31,5.27,118.5]]",333.7
aMal462_TSdh_nn_273_1,1641,-1459.9089999999999,4C1,5S1,1,2,[13_7],"[1,6]",-1,2,1,0,2,2.056,"[2.33, 0.946]",69.4,15.0,28.6,16.3,85.4,85.5,0,0,"[[7.42,4.86,112.5]]","[[[1, 1],'H_O',2.33,'OH'],[[2, 2],'C_O',2.056,'CO']]",[],4C1,4C1,1,2,"[3_9,9_10]","[1,6]",2,2,2.099,"[2.374, 0.937]",114.3,107.4,24.1,18.7,279.3,3.4,"[[8.36,3.76,165.7],[8.0,5.84,105.2]]",307.7
aMal282_TSdh_nn_302_0,3164,-1459.8956,E1,1S3,1,2,"[2_3,9_50,11_10]","[1,50]",-1,2,3,0,2,1.886,"[2.964, 0.935]",115.1,60.0,56.5,54.7,217.9,86.8,0,0,"[[8.38,6.41,102.1],[6.84,4.32,113.4],[7.51,5.17,108.9]]","[[[1, 1],'H_O',2.964,'OH'],[[2, 2],'C_O',1.886,'CO']]",[],E1,1S3,1,2,"[2_3,11_10]","[1,9,50]",2,3,1.8719999999999999,"[2.935, 0.936]",140.5,55.6,58.3,56.3,221.3,93.7,"[[8.18,5.95,105.8],[7.84,6.04,100.6]]",342.9
aMal346_TSdh_nn_187_1,2739,-1459.8994,3S1,OS2,-1,-1,"[1_2,3_6,3_0,9_11,10_7,13_7]","[1,2,50]",-1,2,6,3,3,2.253,"[0, 0]",93.2,15.0,25.9,79.2,339.1,91.1,0,0,"[[5.52,1.83,150.5],[7.37,3.27,150.3],[6.94,4.85,104.7],[7.99,3.88,146.3],[7.9,4.78,121.4],[7.64,5.87,100.4]]","[[[2, 2],'C_O',2.253,'CO']]",[],3S1,OS2,-1,-1,"[1_2,3_6,3_0,9_11,10_7]","[2,9,50]",5,3,2.294,"[0, 0]",146.3,61.1,28.5,75.2,334.5,94.3,"[[5.84,2.04,155.1],[7.5,3.36,150.3],[6.84,4.71,105.4],[7.4,3.48,145.1],[8.07,5.39,113.1]]",332.9
aMal14_TSdh_nn_116_2,5379,-1459.8753,5S1,1S3,3,6,"[1_9,1_50,2_1,3_6,11_10]","[2,3]",-1,6,5,2,2,2.221,"[1.518, 1.069]",79.2,165.0,83.4,88.7,210.3,88.1,0,0,"[[8.12,5.33,114.3],[7.67,3.64,146.4],[8.67,6.29,107.3],[6.4,1.07,164.7],[7.92,5.36,111.5]]","[[[3, 3],'H_O',1.518,'OH'],[[6, 6],'C_O',2.221,'CO']]",[],5S1,4C1,3,6,"[1_9,1_50,2_1,3_6,9_10]","[2,3]",5,2,2.21,"[1.506, 1.076]",83.0,79.2,85.8,90.0,131.6,2.4,"[[8.7,4.37,146.3],[7.98,4.23,134.4],[8.46,6.02,108.5],[6.38,1.08,166.2],[8.4,6.12,106.5]]",396.2
aMal378_TSdh_nn_161_2,184,-1459.9355,3E,4C1,2,1,"[2_1,3_6,9_2,9_50,10_9,11_10,13_7]","[1,2,50]",-1,1,7,3,3,2.383,"[1.275, 1.264]",96.8,105.0,352.5,109.1,232.7,4.9,0,0,"[[5.46,1.26,153.5],[7.98,3.87,146.5],[10.65,5.38,165.6],[7.37,4.96,110.1],[8.33,6.12,105.6],[7.92,5.61,107.5],[7.65,5.53,105.3]]","[[[1, 1],'C_O',2.383,'CO'],[[2, 2],'H_O',1.275,'OH']]",[],3E,4C1,2,1,"[2_1,3_6,9_10,10_11]","[1,2,9,50]",4,4,2.3369999999999997,"[1.326, 1.193]",96.9,54.9,0.3,111.6,264.9,7.4,"[[5.52,1.19,152.6],[7.77,3.43,161.6],[7.6,5.58,103.7],[8.13,6.24,101.5]]",238.1
